reactionId	parameterId	parameterScale	lowerBound	upperBound	nominalValue	estimate
vRP13_4	kvRP13_4	0.004
vRP13_5	kvRP13_5	0.003
vRP13_6	kvRP13_6	0.003
vRP13_7	kvRP13_7	0.003
vRP13_8	kvRP13_8	0.003
vRP13_9	kvRP13_9	0.003
vRP13_10	kvRP13_10	0.003
vRP13_11	kvRP13_11	0.003
vRP13_12	kvRP13_12	0.002
vRP13_13	kvRP13_13	0.002
vRP13_14	kvRP13_14	0.003
vRP13_15	kvRP13_15	0.003
vRP13_16	kvRP13_16	0.003
vRP13_17	kvRP13_17	0.002
vRP13_18	kvRP13_18	0.002
vRP13_19	kvRP13_19	0.002
vRP13_20	kvRP13_20	0.004
vRP13_21	kvRP13_21	0.004
vRP13_22	kvRP13_22	0.005
vRP13_23	kvRP13_23	0.005
vRP13_24	kvRP13_24	0.002
vRP13_25	kvRP13_25	0.006
vRP13_26	kvRP13_26	0.0015
vRP13_27	kvRP13_27	0.0035
vRP13_28	kvRP13_28	0.0015
vRP13_29	kvRP13_29	0.0035
vRP14_1	kvRP14_1	0.51
vRP14_2	kvRP14_2	0.51
vRP14_3	kvRP14_3	0.51
vRP14_4	kvRP14_4	0.51
vRP14_5	kvRP14_5	0.51
vRP14_6	kvRP14_6	0.51
vRP14_7	kvRP14_7	0.51
vRP14_8	kvRP14_8	0.51
vRP14_9	kvRP14_9	0.51
vRP14_10	kvRP14_10	0.51
vRP14_11	kvRP14_11	0.51
vRP14_12	kvRP14_12	0.51
vRP14_13	kvRP14_13	0.51
vRP14_14	kvRP14_14	0.51
vRP14_15	kvRP14_15	0.51
vRP14_16	kvRP14_16	0.51
vRP14_17	kvRP14_17	0.51
vRP14_18	kvRP14_18	0.51
vRP14_19	kvRP14_19	0.51
vRP14_20	kvRP14_20	0.51
vRP14_21	kvRP14_21	0.51
vRP14_22	kvRP14_22	0.51
vRP14_23	kvRP14_23	0.51
vRP14_24	kvRP14_24	0.51
vRP14_25	kvRP14_25	0.51
vRP14_26	kvRP14_26	0.51
vRP14_27	kvRP14_27	0.51
vRP14_28	kvRP14_28	0.51
vRP14_29	kvRP14_29	0.51
vRP15_1	kvRP15_1	0.004
vRP15_2	kvRP15_2	0.002
vRP15_3	kvRP15_3	0.002
vRP15_4	kvRP15_4	0.002
vRP15_5	kvRP15_5	0.01
vRP15_6	kvRP15_6	0.01
vRP15_7	kvRP15_7	0.004
vRP15_8	kvRP15_8	0.004
vRP15_9	kvRP15_9	0.012
vRP15_10	kvRP15_10	0.01
vRP15_11	kvRP15_11	0.01
vRP15_12	kvRP15_12	0.012
vRP15_13	kvRP15_13	0.012
vRP15_14	kvRP15_14	0.006
vRP15_15	kvRP15_15	0.004
vRP15_16	kvRP15_16	0.004
vRP15_17	kvRP15_17	0.012
vRP15_18	kvRP15_18	0.006
vRP15_19	kvRP15_19	0.006
vRP15_20	kvRP15_20	0.006
vRP15_21	kvRP15_21	0.006
vRP15_22	kvRP15_22	0.006
vRP15_23	kvRP15_23	0.006
vRP15_24	kvRP15_24	0.014
vRP15_25	kvRP15_25	0.016
vRP15_26	kvRP15_26	0.0105
vRP15_27	kvRP15_27	0.0145
vRP15_28	kvRP15_28	0.0105
vRP15_29	kvRP15_29	0.0145
vRP16_1	kvRP16_1	0.07
vRP16_2	kvRP16_2	0.07
vRP16_3	kvRP16_3	0.07
vRP16_4	kvRP16_4	0.07
vRP16_5	kvRP16_5	0.07
vRP16_6	kvRP16_6	0.07
vRP16_7	kvRP16_7	0.07
vRP16_8	kvRP16_8	0.07
vRP16_9	kvRP16_9	0.07
vRP16_10	kvRP16_10	0.07
vRP16_11	kvRP16_11	0.07
vRP16_12	kvRP16_12	0.07
vRP16_13	kvRP16_13	0.07
vRP16_14	kvRP16_14	0.07
vRP16_15	kvRP16_15	0.07
vRP16_16	kvRP16_16	0.07
vRP16_17	kvRP16_17	0.07
vRP16_18	kvRP16_18	0.07
vRP16_19	kvRP16_19	0.07
vRP16_20	kvRP16_20	0.07
vRP16_21	kvRP16_21	0.07
vRP16_22	kvRP16_22	0.07
vRP16_23	kvRP16_23	0.07
vRP16_24	kvRP16_24	0.07
vRP16_25	kvRP16_25	0.07
vRP16_26	kvRP16_26	0.07
vRP16_27	kvRP16_27	0.07
vRP16_28	kvRP16_28	0.07
vRP16_29	kvRP16_29	0.07
vRP17_1	kvRP17_1	0.004
vRP17_2	kvRP17_2	0.002
vRP17_3	kvRP17_3	0.002
vRP17_4	kvRP17_4	0.002
vRP17_5	kvRP17_5	0.01
vRP17_6	kvRP17_6	0.01
vRP17_7	kvRP17_7	0.004
vRP17_8	kvRP17_8	0.004
vRP17_9	kvRP17_9	0.012
vRP17_10	kvRP17_10	0.01
vRP17_11	kvRP17_11	0.01
vRP17_12	kvRP17_12	0.012
vRP17_13	kvRP17_13	0.012
vRP17_14	kvRP17_14	0.006
vRP17_15	kvRP17_15	0.004
vRP17_16	kvRP17_16	0.004
vRP17_17	kvRP17_17	0.012
vRP17_18	kvRP17_18	0.006
vRP17_19	kvRP17_19	0.006
vRP17_20	kvRP17_20	0.006
vRP17_21	kvRP17_21	0.006
vRP17_22	kvRP17_22	0.006
vRP17_23	kvRP17_23	0.006
vRP17_24	kvRP17_24	0.014
vRP17_25	kvRP17_25	0.016
vRP17_26	kvRP17_26	0.0105
vRP17_27	kvRP17_27	0.0145
vRP17_28	kvRP17_28	0.0105
vRP17_29	kvRP17_29	0.0145
vRP18_1	kvRP18_1	0.07
vRP18_2	kvRP18_2	0.07
vRP18_3	kvRP18_3	0.07
vRP18_4	kvRP18_4	0.07
vRP18_5	kvRP18_5	0.07
vRP18_6	kvRP18_6	0.07
vRP18_7	kvRP18_7	0.07
vRP18_8	kvRP18_8	0.07
vRP18_9	kvRP18_9	0.07
vRP18_10	kvRP18_10	0.07
vRP18_11	kvRP18_11	0.07
vRP18_12	kvRP18_12	0.07
vRP18_13	kvRP18_13	0.07
vRP18_14	kvRP18_14	0.07
vRP18_15	kvRP18_15	0.07
vRP18_16	kvRP18_16	0.07
vRP18_17	kvRP18_17	0.07
vRP18_18	kvRP18_18	0.07
vRP18_19	kvRP18_19	0.07
vRP18_20	kvRP18_20	0.07
vRP18_21	kvRP18_21	0.07
vRP18_22	kvRP18_22	0.07
vRP18_23	kvRP18_23	0.07
vRP18_24	kvRP18_24	0.07
vRP18_25	kvRP18_25	0.07
vRP18_26	kvRP18_26	0.07
vRP18_27	kvRP18_27	0.07
vRP18_28	kvRP18_28	0.07
vRP18_29	kvRP18_29	0.07
vRP19_1	kvRP19_1	0.001
vRP19_2	kvRP19_2	0.001
vRP19_3	kvRP19_3	0.001
vRP19_4	kvRP19_4	0.001
vRP19_5	kvRP19_5	0.001
vRP19_6	kvRP19_6	0.001
vRP19_7	kvRP19_7	0.001
vRP19_8	kvRP19_8	0.001
vRP19_9	kvRP19_9	0.001
vRP19_10	kvRP19_10	0.001
vRP19_11	kvRP19_11	0.001
vRP19_12	kvRP19_12	0.001
vRP19_13	kvRP19_13	0.001
vRP19_14	kvRP19_14	0.001
vRP19_15	kvRP19_15	0.001
vRP19_16	kvRP19_16	0.001
vRP19_17	kvRP19_17	0.001
vRP19_18	kvRP19_18	0.001
vRP19_19	kvRP19_19	0.001
vRP19_20	kvRP19_20	0.001
vRP19_21	kvRP19_21	0.001
vRP19_22	kvRP19_22	0.001
vRP19_23	kvRP19_23	0.001
vRP19_24	kvRP19_24	0.001
vRP19_25	kvRP19_25	0.001
vRP19_26	kvRP19_26	0.001
vRP19_27	kvRP19_27	0.001
vRP19_28	kvRP19_28	0.001
vRP19_29	kvRP19_29	0.001
vRP20_1	kvRP20_1	0.01
vRP20_2	kvRP20_2	0.01
vRP20_3	kvRP20_3	0.01
vRP20_4	kvRP20_4	0.01
vRP20_5	kvRP20_5	0.01
vRP20_6	kvRP20_6	0.01
vRP20_7	kvRP20_7	0.01
vRP20_8	kvRP20_8	0.01
vRP20_9	kvRP20_9	0.01
vRP20_10	kvRP20_10	0.01
vRP20_11	kvRP20_11	0.01
vRP20_12	kvRP20_12	0.01
vRP20_13	kvRP20_13	0.01
vRP20_14	kvRP20_14	0.01
vRP20_15	kvRP20_15	0.01
vRP20_16	kvRP20_16	0.01
vRP20_17	kvRP20_17	0.01
vRP20_18	kvRP20_18	0.01
vRP20_19	kvRP20_19	0.01
vRP20_20	kvRP20_20	0.01
vRP20_21	kvRP20_21	0.01
vRP20_22	kvRP20_22	0.01
vRP20_23	kvRP20_23	0.01
vRP20_24	kvRP20_24	0.01
vRP20_25	kvRP20_25	0.01
vRP20_26	kvRP20_26	0.01
vRP20_27	kvRP20_27	0.01
vRP20_28	kvRP20_28	0.01
vRP20_29	kvRP20_29	0.01
vRP21_1	kvRP21_1	1
vRP21_2	kvRP21_2	1
vRP21_3	kvRP21_3	1
vRP21_4	kvRP21_4	1
vRP21_5	kvRP21_5	1
vRP21_6	kvRP21_6	1
vRP21_7	kvRP21_7	1
vRP21_8	kvRP21_8	1
vRP21_9	kvRP21_9	1
vRP21_10	kvRP21_10	1
vRP21_11	kvRP21_11	1
vRP21_12	kvRP21_12	1
vRP21_13	kvRP21_13	1
vRP21_14	kvRP21_14	1
vRP21_15	kvRP21_15	1
vRP21_16	kvRP21_16	1
vRP21_17	kvRP21_17	1
vRP21_18	kvRP21_18	1
vRP21_19	kvRP21_19	1
vRP21_20	kvRP21_20	1
vRP21_21	kvRP21_21	1
vRP21_22	kvRP21_22	1
vRP21_23	kvRP21_23	1
vRP21_24	kvRP21_24	1
vRP21_25	kvRP21_25	1
vRP21_26	kvRP21_26	1
vRP21_27	kvRP21_27	1
vRP21_28	kvRP21_28	1
vRP21_29	kvRP21_29	1
vRP22_1	kvRP22_1	1
vRP22_2	kvRP22_2	1
vRP22_3	kvRP22_3	1
vRP22_4	kvRP22_4	1
vRP22_5	kvRP22_5	1
vRP22_6	kvRP22_6	1
vRP22_7	kvRP22_7	1
vRP22_8	kvRP22_8	1
vRP22_9	kvRP22_9	1
vRP22_10	kvRP22_10	1
vRP22_11	kvRP22_11	1
vRP22_12	kvRP22_12	1
vRP22_13	kvRP22_13	1
vRP22_14	kvRP22_14	1
vRP22_15	kvRP22_15	1
vRP22_16	kvRP22_16	1
vRP22_17	kvRP22_17	1
vRP22_18	kvRP22_18	1
vRP22_19	kvRP22_19	1
vRP22_20	kvRP22_20	1
vRP22_21	kvRP22_21	1
vRP22_22	kvRP22_22	1
vRP22_23	kvRP22_23	1
vRP22_24	kvRP22_24	1
vRP22_25	kvRP22_25	1
vRP22_26	kvRP22_26	1
vRP22_27	kvRP22_27	1
vRP22_28	kvRP22_28	1
vRP22_29	kvRP22_29	1
vRP23_1	kvRP23_1	10
vRP23_2	kvRP23_2	10
vRP23_3	kvRP23_3	10
vRP23_4	kvRP23_4	10
vRP23_5	kvRP23_5	10
vRP23_6	kvRP23_6	10
vRP23_7	kvRP23_7	10
vRP23_8	kvRP23_8	10
vRP23_9	kvRP23_9	10
vRP23_10	kvRP23_10	10
vRP23_11	kvRP23_11	10
vRP23_12	kvRP23_12	10
vRP23_13	kvRP23_13	10
vRP23_14	kvRP23_14	10
vRP23_15	kvRP23_15	10
vRP23_16	kvRP23_16	10
vRP23_17	kvRP23_17	10
vRP23_18	kvRP23_18	10
vRP23_19	kvRP23_19	10
vRP23_20	kvRP23_20	10
vRP23_21	kvRP23_21	10
vRP23_22	kvRP23_22	10
vRP23_23	kvRP23_23	10
vRP23_24	kvRP23_24	10
vRP23_25	kvRP23_25	10
vRP23_26	kvRP23_26	10
vRP23_27	kvRP23_27	10
vRP23_28	kvRP23_28	10
vRP23_29	kvRP23_29	10
vRP24_1	kvRP24_1	10
vRP24_2	kvRP24_2	10
vRP24_3	kvRP24_3	10
vRP24_4	kvRP24_4	10
vRP24_5	kvRP24_5	10
vRP24_6	kvRP24_6	10
vRP24_7	kvRP24_7	10
vRP24_8	kvRP24_8	10
vRP24_9	kvRP24_9	10
vRP24_10	kvRP24_10	10
vRP24_11	kvRP24_11	10
vRP24_12	kvRP24_12	10
vRP24_13	kvRP24_13	10
vRP24_14	kvRP24_14	10
vRP24_15	kvRP24_15	10
vRP24_16	kvRP24_16	10
vRP24_17	kvRP24_17	10
vRP24_18	kvRP24_18	10
vRP24_19	kvRP24_19	10
vRP24_20	kvRP24_20	10
vRP24_21	kvRP24_21	10
vRP24_22	kvRP24_22	10
vRP24_23	kvRP24_23	10
vRP24_24	kvRP24_24	10
vRP24_25	kvRP24_25	10
vRP24_26	kvRP24_26	10
vRP24_27	kvRP24_27	10
vRP24_28	kvRP24_28	10
vRP24_29	kvRP24_29	10
vRP25_1	kvRP25_1	0.001
vRP25_2	kvRP25_2	0.001
vRP25_3	kvRP25_3	0.001
vRP25_4	kvRP25_4	0.001
vRP25_5	kvRP25_5	0.001
vRP25_6	kvRP25_6	0.001
vRP25_7	kvRP25_7	0.001
vRP25_8	kvRP25_8	0.001
vRP25_9	kvRP25_9	0.001
vRP25_10	kvRP25_10	0.001
vRP25_11	kvRP25_11	0.001
vRP25_12	kvRP25_12	0.001
vRP25_13	kvRP25_13	0.001
vRP25_14	kvRP25_14	0.001
vRP25_15	kvRP25_15	0.001
vRP25_16	kvRP25_16	0.001
vRP25_17	kvRP25_17	0.001
vRP25_18	kvRP25_18	0.001
vRP25_19	kvRP25_19	0.001
vRP25_20	kvRP25_20	0.001
vRP25_21	kvRP25_21	0.001
vRP25_22	kvRP25_22	0.001
vRP25_23	kvRP25_23	0.001
vRP25_24	kvRP25_24	0.001
vRP25_25	kvRP25_25	0.001
vRP25_26	kvRP25_26	0.001
vRP25_27	kvRP25_27	0.001
vRP25_28	kvRP25_28	0.001
vRP25_29	kvRP25_29	0.001
vRP26_1	kvRP26_1	0.1
vRP26_2	kvRP26_2	0.1
vRP26_3	kvRP26_3	0.1
vRP26_4	kvRP26_4	0.1
vRP26_5	kvRP26_5	0.1
vRP26_6	kvRP26_6	0.1
vRP26_7	kvRP26_7	0.1
vRP26_8	kvRP26_8	0.1
vRP26_9	kvRP26_9	0.1
vRP26_10	kvRP26_10	0.1
vRP26_11	kvRP26_11	0.1
vRP26_12	kvRP26_12	0.1
vRP26_13	kvRP26_13	0.1
vRP26_14	kvRP26_14	0.1
vRP26_15	kvRP26_15	0.1
vRP26_16	kvRP26_16	0.1
vRP26_17	kvRP26_17	0.1
vRP26_18	kvRP26_18	0.1
vRP26_19	kvRP26_19	0.1
vRP26_20	kvRP26_20	0.1
vRP26_21	kvRP26_21	0.1
vRP26_22	kvRP26_22	0.1
vRP26_23	kvRP26_23	0.1
vRP26_24	kvRP26_24	0.1
vRP26_25	kvRP26_25	0.1
vRP26_26	kvRP26_26	0.1
vRP26_27	kvRP26_27	0.1
vRP26_28	kvRP26_28	0.1
vRP26_29	kvRP26_29	0.1
vRP27_1	kvRP27_1	1
vRP27_2	kvRP27_2	1
vRP27_3	kvRP27_3	1
vRP27_4	kvRP27_4	1
vRP27_5	kvRP27_5	1
vRP27_6	kvRP27_6	1
vRP27_7	kvRP27_7	1
vRP27_8	kvRP27_8	1
vRP27_9	kvRP27_9	1
vRP27_10	kvRP27_10	1
vRP27_11	kvRP27_11	1
vRP27_12	kvRP27_12	1
vRP27_13	kvRP27_13	1
vRP27_14	kvRP27_14	1
vRP27_15	kvRP27_15	1
vRP27_16	kvRP27_16	1
vRP27_17	kvRP27_17	1
vRP27_18	kvRP27_18	1
vRP27_19	kvRP27_19	1
vRP27_20	kvRP27_20	1
vRP27_21	kvRP27_21	1
vRP27_22	kvRP27_22	1
vRP27_23	kvRP27_23	1
vRP27_24	kvRP27_24	1
vRP27_25	kvRP27_25	1
vRP27_26	kvRP27_26	1
vRP27_27	kvRP27_27	1
vRP27_28	kvRP27_28	1
vRP27_29	kvRP27_29	1
vRP28_1	kvRP28_1	0.001
vRP28_2	kvRP28_2	0.001
vRP28_3	kvRP28_3	0.001
vRP28_4	kvRP28_4	0.001
vRP28_5	kvRP28_5	0.001
vRP28_6	kvRP28_6	0.001
vRP28_7	kvRP28_7	0.001
vRP28_8	kvRP28_8	0.001
vRP28_9	kvRP28_9	0.001
vRP28_10	kvRP28_10	0.001
vRP28_11	kvRP28_11	0.001
vRP28_12	kvRP28_12	0.001
vRP28_13	kvRP28_13	0.001
vRP28_14	kvRP28_14	0.001
vRP28_15	kvRP28_15	0.001
vRP28_16	kvRP28_16	0.001
vRP28_17	kvRP28_17	0.001
vRP28_18	kvRP28_18	0.001
vRP28_19	kvRP28_19	0.001
vRP28_20	kvRP28_20	0.001
vRP28_21	kvRP28_21	0.001
vRP28_22	kvRP28_22	0.001
vRP28_23	kvRP28_23	0.001
vRP28_24	kvRP28_24	0.001
vRP28_25	kvRP28_25	0.001
vRP28_26	kvRP28_26	0.005
vRP28_27	kvRP28_27	0.005
vRP28_28	kvRP28_28	0.005
vRP28_29	kvRP28_29	0.005
vRP29_1	kvRP29_1	0.01
vRP29_2	kvRP29_2	0.01
vRP29_3	kvRP29_3	0.01
vRP29_4	kvRP29_4	0.01
vRP29_5	kvRP29_5	0.01
vRP29_6	kvRP29_6	0.01
vRP29_7	kvRP29_7	0.01
vRP29_8	kvRP29_8	0.01
vRP29_9	kvRP29_9	0.01
vRP29_10	kvRP29_10	0.01
vRP29_11	kvRP29_11	0.01
vRP29_12	kvRP29_12	0.01
vRP29_13	kvRP29_13	0.01
vRP29_14	kvRP29_14	0.01
vRP29_15	kvRP29_15	0.01
vRP29_16	kvRP29_16	0.01
vRP29_17	kvRP29_17	0.01
vRP29_18	kvRP29_18	0.01
vRP29_19	kvRP29_19	0.01
vRP29_20	kvRP29_20	0.01
vRP29_21	kvRP29_21	0.01
vRP29_22	kvRP29_22	0.01
vRP29_23	kvRP29_23	0.01
vRP29_24	kvRP29_24	0.01
vRP29_25	kvRP29_25	0.01
vRP29_26	kvRP29_26	0.05
vRP29_27	kvRP29_27	0.05
vRP29_28	kvRP29_28	0.05
vRP29_29	kvRP29_29	0.05
vRP30_1	kvRP30_1	1
vRP30_2	kvRP30_2	1
vRP30_3	kvRP30_3	1
vRP30_4	kvRP30_4	1
vRP30_5	kvRP30_5	1
vRP30_6	kvRP30_6	1
vRP30_7	kvRP30_7	1
vRP30_8	kvRP30_8	1
vRP30_9	kvRP30_9	1
vRP30_10	kvRP30_10	1
vRP30_11	kvRP30_11	1
vRP30_12	kvRP30_12	1
vRP30_13	kvRP30_13	1
vRP30_14	kvRP30_14	1
vRP30_15	kvRP30_15	1
vRP30_16	kvRP30_16	1
vRP30_17	kvRP30_17	1
vRP30_18	kvRP30_18	1
vRP30_19	kvRP30_19	1
vRP30_20	kvRP30_20	1
vRP30_21	kvRP30_21	1
vRP30_22	kvRP30_22	1
vRP30_23	kvRP30_23	1
vRP30_24	kvRP30_24	1
vRP30_25	kvRP30_25	1
vRP30_26	kvRP30_26	5
vRP30_27	kvRP30_27	5
vRP30_28	kvRP30_28	5
vRP30_29	kvRP30_29	5
vRP31_1	kvRP31_1	0.001
vRP31_2	kvRP31_2	0.001
vRP31_3	kvRP31_3	0.001
vRP31_4	kvRP31_4	0.001
vRP31_5	kvRP31_5	0.001
vRP31_6	kvRP31_6	0.001
vRP31_7	kvRP31_7	0.001
vRP31_8	kvRP31_8	0.001
vRP31_9	kvRP31_9	0.001
vRP31_10	kvRP31_10	0.001
vRP31_11	kvRP31_11	0.001
vRP31_12	kvRP31_12	0.001
vRP31_13	kvRP31_13	0.001
vRP31_14	kvRP31_14	0.001
vRP31_15	kvRP31_15	0.001
vRP31_16	kvRP31_16	0.001
vRP31_17	kvRP31_17	0.001
vRP31_18	kvRP31_18	0.001
vRP31_19	kvRP31_19	0.001
vRP31_20	kvRP31_20	0.001
vRP31_21	kvRP31_21	0.001
vRP31_22	kvRP31_22	0.001
vRP31_23	kvRP31_23	0.001
vRP31_24	kvRP31_24	0.001
vRP31_25	kvRP31_25	0.001
vRP31_26	kvRP31_26	0.001
vRP31_27	kvRP31_27	0.001
vRP31_28	kvRP31_28	0.001
vRP31_29	kvRP31_29	0.001
vRP32_1	kvRP32_1	0.01
vRP32_2	kvRP32_2	0.01
vRP32_3	kvRP32_3	0.01
vRP32_4	kvRP32_4	0.01
vRP32_5	kvRP32_5	0.01
vRP32_6	kvRP32_6	0.01
vRP32_7	kvRP32_7	0.01
vRP32_8	kvRP32_8	0.01
vRP32_9	kvRP32_9	0.01
vRP32_10	kvRP32_10	0.01
vRP32_11	kvRP32_11	0.01
vRP32_12	kvRP32_12	0.01
vRP32_13	kvRP32_13	0.01
vRP32_14	kvRP32_14	0.01
vRP32_15	kvRP32_15	0.01
vRP32_16	kvRP32_16	0.01
vRP32_17	kvRP32_17	0.01
vRP32_18	kvRP32_18	0.01
vRP32_19	kvRP32_19	0.01
vRP32_20	kvRP32_20	0.01
vRP32_21	kvRP32_21	0.01
vRP32_22	kvRP32_22	0.01
vRP32_23	kvRP32_23	0.01
vRP32_24	kvRP32_24	0.01
vRP32_25	kvRP32_25	0.01
vRP32_26	kvRP32_26	0.01
vRP32_27	kvRP32_27	0.01
vRP32_28	kvRP32_28	0.01
vRP32_29	kvRP32_29	0.01
vRP33_1	kvRP33_1	1
vRP33_2	kvRP33_2	1
vRP33_3	kvRP33_3	1
vRP33_4	kvRP33_4	1
vRP33_5	kvRP33_5	1
vRP33_6	kvRP33_6	1
vRP33_7	kvRP33_7	1
vRP33_8	kvRP33_8	1
vRP33_9	kvRP33_9	1
vRP33_10	kvRP33_10	1
vRP33_11	kvRP33_11	1
vRP33_12	kvRP33_12	1
vRP33_13	kvRP33_13	1
vRP33_14	kvRP33_14	1
vRP33_15	kvRP33_15	1
vRP33_16	kvRP33_16	1
vRP33_17	kvRP33_17	1
vRP33_18	kvRP33_18	1
vRP33_19	kvRP33_19	1
vRP33_20	kvRP33_20	1
vRP33_21	kvRP33_21	1
vRP33_22	kvRP33_22	1
vRP33_23	kvRP33_23	1
vRP33_24	kvRP33_24	1
vRP33_25	kvRP33_25	1
vRP33_26	kvRP33_26	1
vRP33_27	kvRP33_27	1
vRP33_28	kvRP33_28	1
vRP33_29	kvRP33_29	1
vRP34_1	kvRP34_1	0.008
vRP34_2	kvRP34_2	0.01
vRP34_3	kvRP34_3	0.008
vRP34_4	kvRP34_4	0.01
vRP34_5	kvRP34_5	0.008
vRP34_6	kvRP34_6	0.01
vRP34_7	kvRP34_7	0.008
vRP34_8	kvRP34_8	0.01
vRP34_9	kvRP34_9	0.008
vRP34_10	kvRP34_10	0.01
vRP34_11	kvRP34_11	0.008
vRP34_12	kvRP34_12	0.01
vRP34_13	kvRP34_13	0.008
vRP34_14	kvRP34_14	0.01
vRP34_15	kvRP34_15	0.008
vRP34_16	kvRP34_16	0.01
vP1	kvP1	0.001
vP2	kvP2	0.01
vP3	kvP3	0.001
vP4	kvP4	0.01
vP5	kvP5	0.1
vP6	kvP6	1
vP7	kvP7	0.1
vP8	kvP8	1
vP9	kvP9	0.1
vP10	kvP10	0.1
vP13	kvP13	0.1
vP14	kvP14	1
vP15	kvP15	1
vP16	kvP16	0.1
vP17	kvP17	1
vP18	kvP18	1
vP19	kvP19	0.1
vP20	kvP20	1
vP21	kvP21	10
vP22	kvP22	0.1
vP23	kvP23	1
vP24	kvP24	10
vP25	kvP25	0.1
vP26	kvP26	1
vP27	kvP27	5
vP28	kvP28	0.1
vP29	kvP29	1
vP30	kvP30	5
vP31	kvP31	0.1
vP32	kvP32	0.01
vP33	kvP33	0.001
vP34	kvP34	1
vP35	kvP35	1
vP36	kvP36	0.001
vP37	kvP37	1
vP38	kvP38	1
vP39	kvP39	0.002
vP40	kvP40	0.2
vP41	kvP41	1
vP42	kvP42	0.001
vP43	kvP43	0.1
vP44	kvP44	0.01
vP45	kvP45	0.013
vP46	kvP46	0.001
vP47	kvP47	0.1
vP48	kvP48	1
vP49	kvP49	0.01
vP50	kvP50	0.001
vP51	kvP51	0.1
vP52	kvP52	1
vP53	kvP53	0.01
vP54	kvP54	0.001
vP55	kvP55	0.1
vP56	kvP56	1
vP57	kvP57	0.02
vP58	kvP58	2
vP59	kvP59	10
vP60	kvP60	0
vP61	kvP61	0.1
vP62	kvP62	1
vP63	kvP63	1
vP64	kvP64	0.001
vP65	kvP65	0.1
vP66	kvP66	1
vP67	kvP67	0.001
vP68	kvP68	0.1
vP69	kvP69	1
vP70	kvP70	0.001
vP71	kvP71	0.1
vP72	kvP72	1
vP73	kvP73	1
vP74	kvP74	0.011
vP75	kvP75	0
vP76	kvP76	0.001
vP77	kvP77	0.1
vP78	kvP78	1
vP79	kvP79	0.9
vP80	kvP80	0.011
vP81	kvP81	0.001
vP82	kvP82	0.1
vP83	kvP83	1
vP86	kvP86	1
vP87	kvP87	0.001
vP88	kvP88	0.1
vP89	kvP89	1
vP90	kvP90	0.001
vP91	kvP91	0.1
vP92	kvP92	1
vP93	kvP93	0.001
vP94	kvP94	0.01
vP95	kvP95	1
vP96	kvP96	100
vP97	kvP97	0.001
vP98	kvP98	0.1
vP99	kvP99	0.001
vP100	kvP100	0.1
vP101	kvP101	1
vP102	kvP102	0.001
vP103	kvP103	0
vP104	kvP104	0.1
vP105	kvP105	0.01
vP106	kvP106	1
vP107	kvP107	10
vP108	kvP108	0.001
vP109	kvP109	0.1
vP110	kvP110	0.001
vP111	kvP111	0.1
vP112	kvP112	0.001
vP113	kvP113	0.0001
vP114	kvP114	0.05
vP115	kvP115	5
vP116	kvP116	10
vP117	kvP117	0.01
vP118	kvP118	0.05
vP119	kvP119	5
vP120	kvP120	10
vP121	kvP121	0.001
vP122	kvP122	1
vP123	kvP123	0.0001
vP124	kvP124	0.001
vP125	kvP125	0.1
vP126	kvP126	1
vP127	kvP127	0.01
vP128	kP128_1	lin	60	60	60	0
vP128	kP128_2	lin	4	4	4	0
vP128	kP128_3	lin	200	200	200	0
vP131	kvP131	0.01
vP132	kvP132	0.012
vP133	kvP133	0.018
vP134	kvP134	0.01
vP135	kvP135	1
vP136	kvP136	1
vP137	kvP137	0.0001
vP138	kvP138	0.1
vP139	kvP139	0.1
vP140	kvP140	0.1
vP141	kvP141	0.01
vP146	kvP146	0.001
vP147	kP147_1	lin	1	1	1	0
vP147	kP147_2	lin	4	4	4	0
vP147	kP147_3	lin	0.1	0.1	0.1	0
vP148	kvP148	0.001
vP149	kvP149	0.0001
vP150	kvP150	0.1
vP151	kvP151	1
vP152	kvP152	10
vP153	kvP153	0.01
vP154	kvP154	0.01
vP155	kvP155	1
vP156	kvP156	10
vP157	kvP157	0.03
vP158	kvP158	0.005
vP159	kvP159	0.1
vP160	kvP160	1
vP161	kvP161	0.001
vP162	kvP162	0.001
vP163	kvP163	0.1
vP164	kvP164	1
vP165	kvP165	0.001
vP166	kvP166	0.001
vP167	kvP167	0.0001
vP168	kvP168	0.001
vP169	kvP169	0.001
vP170	kvP170	0.0001
vP171	kvP171	0.001
vP172	kvP172	0.01
vP173	kP173	lin	0.483	0.483	0.483	0
vP174	kP174	lin	0.001	0.001	0.001	0
vP175	kvP175	0.1
vP176	kvP176	0.01
vP177	kvP177	0.05
vP178	kvP178	0.01
vP179	kvP179	0.1
vP180	kvP180	1.00E-05
vP181	kvP181	0.1
vP182	kvP182	0.01
vP183	kvP183	5.00E-06
vP184	kvP184	0.01
vP185	kvP185	0.0004
vP186	kvP186	0.01
vP187	kvP187	0.001
vP188	kvP188	0.0001
vP189	kvP189	0.001
vP190	kvP190	0.0001
vDP1	kvDP1	0
vDP2	kvDP2	0
vDP3	kvDP3	0
vDP4	kvDP4	0
vPA1	kvPA1	0.001
vPA2	kvPA2	0.1
vPA3	kvPA3	1
vPA4	kvPA4	0.005
vPA5	kvPA5	0.001
vPA6	kvPA6	0.1
vPA7	kvPA7	1
vPA8	kvPA8	0.001
